CASE_ID,VICTIM_NUMBER,VICTIM_ROLE,VICTIM_AGE,VICTIM_SEX,severity_1_4
5938602,1,1,50,M,1
5938602,1,1,23,M,3
5938602,2,2,15,F,1
5938641,1,1,39,M,1
5938643,1,2,74,F,1
5938647,1,2,31,F,1
5938647,1,2,57,M,1
5938650,1,2,42,F,1
5938650,2,2,2,M,1
5938650,3,2,0,M,1
5938653,1,1,91,M,1
5938654,1,1,26,M,1
5938655,1,4,21,M,2
5938659,1,1,44,F,2
5938663,1,3,13,M,1
5938666,1,1,65,M,2
5938666,1,1,39,M,2
5938675,1,1,57,M,1
5938682,1,1,43,F,1
5938682,2,2,17,F,1
5938683,1,2,0,M,1
5938683,2,1,25,F,1
5938683,3,2,3,F,1
5938686,1,1,20,M,1
5938690,1,1,23,F,1
5938691,1,1,54,M,1
5938691,2,2,49,F,1
5938694,1,2,29,F,1
5938694,2,2,25,M,1
5938695,1,1,36,M,2
5938695,1,2,66,F,1
5938703,1,1,30,M,1
5938704,1,3,38,F,3
5938705,1,1,42,F,1
5938708,1,2,18,M,1
5938708,1,1,69,M,1
5938708,2,2,19,M,1
5938708,2,2,67,F,3
5938708,3,2,18,M,1
5938708,4,2,19,M,1
5938709,1,1,21,M,3
5938709,2,2,22,M,3
5938711,1,1,20,F,3
5938711,1,1,77,M,2
5938711,2,2,67,F,1
5938713,1,1,45,F,3
5938713,1,1,29,F,1
5938713,1,2,33,F,1
5938715,1,2,13,F,1
5938715,1,2,26,M,1
5938715,2,2,8,M,1
5938715,2,2,57,F,1
5938716,1,1,36,F,1
5938716,1,1,44,F,1
5938717,1,1,25,M,1
5938717,1,2,43,M,1
5938718,1,1,28,M,2
5938718,1,2,22,F,1
5938718,2,2,54,M,1
5940001,1,1,20,F,1
5940364,1,1,36,F,1
5941932,1,1,25,M,2
5941936,1,1,59,F,1
5941936,1,1,50,M,1
5941936,2,2,28,F,1
5941936,3,2,64,M,1
5941940,1,1,33,M,3
5941944,1,2,20,M,2
5941944,1,2,27,M,1
5941944,2,2,23,M,1
5941948,1,2,53,M,2
5941948,1,2,1,F,1
5941952,1,1,83,F,2
5941952,1,2,18,F,1
5941990,1,1,21,M,2
5942195,1,1,18,F,1
5942203,1,1,19,F,1
5942203,1,2,14,M,1
5942203,2,2,17,M,2
5942203,3,2,12,-,2
5942211,1,4,14,M,2
5942215,1,1,24,F,1
5942248,1,1,21,M,3
5942259,1,1,58,M,2
5942323,1,1,56,M,2
5942327,1,1,22,M,1
5942442,1,2,18,F,1
5942442,2,1,47,F,1
5942639,1,2,13,M,3
5942639,2,1,34,M,3
5942852,1,2,18,M,1
5942888,1,2,12,M,1
5942888,1,2,14,M,1
5942888,2,2,7,M,1
5942888,2,1,22,M,1
5942893,1,1,42,-,1
5943012,1,2,4,M,1
5943012,1,2,6,F,1
5943012,2,2,6,F,1
5943012,2,1,62,M,1
5943012,3,2,0,F,1
5943015,1,1,63,F,1
5943049,1,1,24,F,1
5943050,1,1,32,M,3
5943194,1,2,67,M,2
5943194,2,1,65,F,3
5943402,1,2,29,F,2
5943406,1,1,18,M,1
5943476,1,1,68,M,1
5943480,1,1,22,F,2
5943517,1,2,15,-,2
5943520,1,1,49,F,1
5943520,2,2,3,F,2
5943520,3,2,4,F,1
5943520,4,2,3,F,1
5943520,5,2,12,M,1
5943542,1,1,49,F,2
5943586,1,1,43,M,1
5944511,1,4,17,-,1
5946128,1,2,75,F,2
5946146,1,2,23,F,1
5946146,2,2,998,M,1
5946146,3,2,33,F,2
5946150,1,1,24,F,1
5946234,1,1,54,F,1
5946238,1,1,21,M,1
5946478,1,1,19,F,1
5946478,2,2,18,F,1
5946565,1,2,24,F,1
5946565,2,2,22,F,1
5946565,3,2,24,F,1
5946565,4,2,22,F,1
5946569,1,1,47,M,2
5946577,1,2,33,M,1
5946577,2,1,33,F,1
5946581,1,1,21,F,1
5946581,1,2,36,F,1
5946585,1,1,19,M,3
5946589,1,2,19,M,1
5946589,1,2,35,F,1
5946589,2,2,7,M,1
5946589,2,2,8,M,1
5946589,3,2,18,F,1
5946589,3,2,67,F,1
5946589,4,2,16,F,1
5946589,4,2,13,F,1
5946593,1,1,40,F,2
5946593,1,2,13,F,1
5946597,1,1,20,F,1
5946597,1,2,17,M,1
5946597,2,2,0,F,1
5946597,2,2,20,F,1
5946597,3,2,21,F,1
5946601,1,1,26,F,2
5946605,1,1,46,M,2
5946609,1,2,0,F,1
5946609,1,1,26,F,1
5946609,1,1,32,F,1
5946609,2,2,22,M,1
5946654,1,1,25,F,1
5946654,2,2,25,F,1
5946654,3,2,21,M,2
5946877,1,1,51,F,1
5947522,1,1,25,M,2
5947522,2,2,20,M,2
5947523,1,1,24,M,2
5947526,1,1,26,F,1
5947569,1,1,38,F,1
5947573,1,1,25,-,2
5947598,1,1,56,M,1
5947683,1,2,19,F,2
5947683,2,2,20,M,2
5947733,1,1,16,M,2
5947733,1,1,19,M,1
5947733,2,2,998,M,1
5947733,3,2,16,F,3
5947737,1,1,22,F,1
5947737,1,1,65,F,1
5947737,2,2,36,-,1
5947737,3,2,998,M,1
5948808,1,4,15,M,1
5948825,1,3,21,M,1
5948832,1,1,21,M,1
5948832,1,1,53,M,1
5948832,2,2,18,F,1
5949523,1,1,21,F,2
5949524,1,2,14,F,1
5949524,2,2,32,F,1
5949524,3,2,2,M,1
5949527,1,1,27,M,3
5949531,1,1,38,F,3
5949531,1,2,34,F,1
5949531,2,2,2,F,1
5949531,3,2,15,M,1
5949559,1,1,38,M,1
5949563,1,1,48,M,1
5949571,1,2,4,M,1
5949571,1,1,59,F,1
5949571,2,2,9,M,1
5949571,3,2,8,F,1
5949575,1,1,41,M,1
5949575,1,1,49,M,1
5949579,1,1,28,F,1
5949583,1,2,34,F,1
5949583,2,2,998,F,1
5949587,1,2,41,M,1
5949587,1,1,58,M,2
5949591,1,1,72,M,1
5949595,1,1,23,M,2
5949595,2,2,51,M,1
5949596,1,2,67,F,1
5949596,1,3,37,M,3
5949596,2,2,19,M,1
5949599,1,2,22,F,1
5949627,1,1,33,F,1
5949756,1,2,44,F,1
5949756,2,2,22,M,1
5949756,3,2,52,M,1
5949756,4,2,14,F,1
5949756,5,2,40,F,1
5949756,6,2,72,F,1
5949757,1,3,42,M,1
5949827,1,1,34,M,1
5949828,1,1,33,M,1
5949836,1,1,33,F,1
5949836,1,1,55,M,1
5949877,1,1,27,M,1
5949881,1,1,74,F,1
5949881,1,1,54,M,1
5949954,1,1,67,M,2
5949955,1,1,31,M,1
5960515,1,2,8,F,1
5960515,1,4,14,M,1
5960515,2,2,6,M,1
5960515,3,2,2,F,1
5960519,1,2,54,F,1
5960519,1,2,40,M,1
5960584,1,2,26,F,1
5960584,1,2,54,M,2
5960584,2,2,34,F,1
5960592,1,1,29,F,1
5960592,2,2,9,M,1
5960592,3,2,11,M,1
5960592,4,2,6,F,1
5960596,1,1,42,F,2
5963776,1,2,19,F,1
5963776,2,2,18,F,1
5963776,3,2,19,M,2
5965243,1,2,53,F,1
5965243,2,1,48,M,1
5965249,1,2,50,F,1
5965249,2,2,57,F,1
5965249,3,2,34,M,1
5972197,1,1,22,M,1
5974017,1,1,19,M,1
5974019,1,2,68,F,1
5974019,1,3,31,M,2
5974020,1,1,64,F,1
5974020,1,1,59,M,2
5974021,1,2,11,F,1
5974021,1,2,25,M,1
5974021,2,2,1,M,1
5974021,3,2,11,F,1
5974021,4,2,29,F,1
5974021,5,2,6,F,1
5974022,1,2,25,F,2
5974022,2,2,48,M,1
5974022,3,2,50,F,1
5974044,1,3,35,F,1
5974045,1,1,45,F,1
5974045,1,2,14,-,1
5974045,2,2,12,F,1
5974093,1,1,27,F,2
5974139,1,2,21,F,1
5974139,1,1,31,M,1
5974139,2,2,0,M,1
5974139,2,2,22,F,1
5974139,3,2,6,M,1
5974139,4,2,8,F,1
5974145,1,1,34,M,1
5974145,1,1,59,M,1
5974146,1,2,20,M,1
5974146,1,1,62,F,1
5974146,1,2,55,F,1
5974146,2,2,19,M,1
5974146,2,2,57,M,1
5974146,3,2,28,F,1
5974146,4,2,45,F,1
5974159,1,1,42,F,1
5974159,2,2,16,M,1
5974160,1,2,20,F,1
5975284,1,2,69,F,1
5975288,1,1,33,F,1
5975288,2,2,36,F,2
5975292,1,1,35,M,1
5975292,1,1,50,M,1
5975292,1,1,94,M,1
5975296,1,2,998,M,1
5975296,1,2,17,F,1
5975296,2,1,18,M,2
5975296,2,1,17,M,1
5975300,1,2,17,M,1
5975300,1,2,3,F,1
5975300,2,2,16,M,1
5975300,3,2,15,F,1
5975300,4,1,34,F,1
5975304,1,3,20,M,2
5975308,1,1,45,F,1
5975308,1,1,35,F,1
5975308,2,2,23,M,1
5975312,1,1,48,F,1
5975312,1,1,18,F,1
5975312,1,1,23,F,1
5975320,1,1,24,M,1
5975324,1,1,24,F,1
5975328,1,2,51,F,1
5975328,1,2,49,F,1
5975328,2,2,14,F,1
5975328,3,2,18,F,1
5975328,4,2,21,F,1
5975332,1,1,26,F,2
5975360,1,2,18,F,3
5975360,2,2,19,M,2
5975360,3,2,17,F,2
5975360,4,2,17,M,2
5975360,5,2,20,M,1
5975360,6,2,21,M,1
5975360,7,2,18,F,1
5975360,8,2,18,M,1
5975360,9,2,18,F,1
5975360,10,2,18,M,1
5975374,1,1,58,F,1
5975377,1,3,12,M,2
5975408,1,1,36,F,1
5975408,1,1,49,F,1
5975408,1,1,32,M,1
5975442,1,2,55,M,1
5975442,1,2,57,F,1
5975442,2,2,22,F,1
5975442,2,2,24,F,1
5975442,3,2,0,F,1
5975442,4,2,51,F,1
5975446,1,1,20,M,2
5975446,1,1,67,M,1
5975446,2,2,22,M,2
5975446,2,2,56,F,1
5975446,3,2,21,M,1
5975446,4,2,20,F,2
5975459,1,1,69,F,1
5975505,1,1,24,M,2
5976300,1,2,40,M,1
5976300,1,1,25,M,3
5976300,2,2,21,F,3
5976372,1,1,52,F,1
5976372,2,2,57,M,2
5976380,1,1,18,M,1
5976384,1,2,29,F,1
5976384,1,2,44,F,1
5976384,1,2,22,F,1
5976384,2,2,13,F,1
5976384,3,2,15,F,1
5976388,1,1,47,F,1
5976388,2,2,60,M,1
5976391,1,2,36,M,1
5976391,2,1,30,-,1
5976395,1,1,52,F,1
5976395,1,1,23,F,1
5976460,1,1,52,F,2
5976778,1,2,39,F,1
5977020,1,2,21,M,1
5977020,2,2,18,F,1
5977332,1,1,54,M,1
5977336,1,1,41,F,1
5977386,1,3,2,M,2
5977386,1,2,53,F,1
5977386,2,2,5,F,1
5977390,1,2,29,M,1
5977390,1,1,43,F,1
5977411,1,1,47,M,1
5977411,2,2,22,M,1
5977411,3,2,15,M,2
5977578,1,1,18,-,1
5977578,1,1,37,-,1
5977578,2,2,17,M,1
5977578,3,2,14,M,1
5977582,1,2,4,F,1
5977582,2,2,48,F,1
5977582,3,1,20,F,1
5977586,1,2,49,F,1
5977586,2,1,55,M,1
5977612,1,1,55,-,1
5977612,1,1,27,F,1
5977762,1,1,28,M,3
5977762,1,1,55,F,1
5977762,2,2,60,F,1
5977821,1,1,57,F,1
5978178,1,1,21,F,1
5978182,1,1,26,F,1
5978182,1,1,37,M,1
5978185,1,1,27,F,1
5978185,2,2,1,F,1
5978185,3,2,32,M,1
5978186,1,1,29,M,2
5978189,1,2,2,M,1
5978189,1,1,22,F,2
5978189,2,2,1,M,1
5978202,1,1,32,F,1
5978206,1,1,19,F,1
5978209,1,1,20,M,1
5978209,1,1,62,F,1
5978276,1,2,15,F,1
5978276,1,1,47,F,1
5978280,1,2,25,F,2
5978342,1,1,69,F,1
5978342,1,1,24,M,1
5978346,1,1,21,M,2
5978346,2,2,21,F,1
5978350,1,2,3,F,1
5978350,2,2,7,F,1
5978350,3,1,43,F,1
5978387,1,1,18,F,1
5978391,1,3,47,M,1
5978525,1,2,17,M,1
5978525,2,2,16,M,1
5978525,3,2,14,M,1
5978525,4,2,19,F,1
5978525,5,2,16,M,1
5978525,6,2,14,M,1
5978525,7,2,16,M,1
5978525,8,2,51,M,1
5978971,1,2,76,F,1
5978971,1,2,76,F,1
5979074,1,1,43,F,1
5979074,2,2,17,F,1
5979610,1,1,60,M,1
5979610,1,1,39,M,1
5979660,1,2,32,F,1
5979660,2,2,27,M,2
5979660,3,2,35,M,1
5979664,1,1,58,M,1
5979664,2,2,60,M,1
5979668,1,1,31,M,2
5979668,2,2,31,F,1
5979710,1,1,27,F,1
5979710,2,2,46,F,1
5979843,1,1,22,M,2
5979846,1,1,30,M,1
5979850,1,2,48,M,1
5979850,2,2,34,F,1
5979856,1,2,16,M,1
5979856,1,1,33,F,1
5979856,2,2,13,M,1
5979856,2,2,53,M,1
5979856,3,2,8,M,1
5979856,3,2,24,M,1
5979856,4,2,7,M,1
5979856,5,2,17,F,1
5979860,1,2,22,F,3
5979860,2,1,33,M,1
5979867,1,1,30,M,1
5979871,1,1,74,F,1
5979871,2,2,50,M,1
5979882,1,1,54,M,1
5979886,1,1,17,M,1
5979886,1,2,49,M,1
5979886,2,2,48,F,1
5979886,3,2,25,M,1
5979886,4,2,20,F,1
5979886,5,2,21,M,1
5979890,1,1,35,M,1
5979935,1,1,53,M,1
5980285,1,1,19,M,1
5980296,1,1,29,F,1
5980296,2,2,5,M,1
5980297,1,1,36,F,1
5980297,2,2,12,M,1
5980297,3,2,10,M,1
5980297,4,2,11,F,1
5980301,1,1,51,F,1
5980301,1,2,51,F,1
5980305,1,1,26,F,1
5980309,1,3,48,M,1
5980317,1,1,33,F,1
5980329,1,1,28,F,1
5980329,2,2,32,M,1
5980333,1,1,50,F,1
5980512,1,1,25,M,1
5980512,1,2,29,F,1
5980512,1,2,65,F,1
5980711,1,2,2,M,1
5980711,2,2,25,M,1
5981039,1,2,9,M,1
5981297,1,1,50,M,2
5981297,1,1,45,F,1
5981301,1,1,51,M,3
5981451,1,2,67,F,1
5981451,1,2,26,F,1
5981451,1,2,69,F,1
5981451,2,1,63,M,1
5981451,2,2,3,M,1
5981601,1,1,38,F,1
5981601,2,2,7,F,1
5981601,3,2,63,F,1
5981602,1,1,39,M,2
5981603,1,2,44,F,1
5981604,1,1,30,M,1
5981605,1,1,54,M,1
5981605,2,2,21,F,1
5981607,1,1,65,F,1
5981608,1,1,49,F,1
5981608,2,2,13,F,1
5981609,1,1,25,F,1
5981609,1,1,50,M,1
5981610,1,1,86,M,2
5981610,1,2,7,M,3
5981611,1,2,53,F,1
5981612,1,2,40,F,1
5981612,1,1,38,M,1
5981613,1,1,25,M,1
5981614,1,1,39,M,1
5981616,1,1,22,M,2
5981622,1,1,35,F,1
5981623,1,1,49,M,2
5981623,2,2,19,F,2
5981624,1,1,22,F,1
5981624,1,1,63,F,1
5981625,1,1,12,M,1
5981625,1,1,19,F,1
5981625,2,2,998,-,1
5981625,3,2,23,M,1
5981625,4,2,25,M,1
5981819,1,2,23,-,1
5981819,1,1,45,F,1
5981828,1,2,4,M,1
5981828,1,2,4,M,1
5981828,2,2,6,M,1
5981828,3,1,63,F,1
5981865,1,4,8,F,2
5981869,1,2,28,F,1
5981873,1,1,68,F,1
5981986,1,1,19,F,1
5981986,1,1,23,F,1
5983356,1,1,17,F,1
5983356,2,2,18,M,1
5984003,1,1,41,M,1
5984155,1,2,4,F,1
5985289,1,1,34,M,1
5985289,1,2,19,M,1
5985289,2,2,25,F,1
5985339,1,1,35,F,1
5985339,2,2,40,M,1
5986068,1,2,12,M,1
5986068,1,2,5,M,1
5986068,2,2,9,M,1
5986486,1,2,36,F,1
5986486,1,2,50,M,1
5986486,2,2,10,F,1
5986486,2,2,20,F,1
5986486,3,2,12,F,1
5986507,1,1,19,M,2
5986645,1,1,26,F,1
5987038,1,1,19,F,1
5987145,1,1,79,F,1
5987149,1,1,52,M,1
5987178,1,1,38,F,1
5987182,1,2,19,F,1
5987182,2,2,21,M,1
5987182,3,2,2,M,1
5987182,4,2,2,F,1
5987216,1,1,63,F,1
5987216,2,2,60,M,1
5987220,1,1,27,M,2
5987224,1,2,26,F,1
5987224,2,2,24,F,1
5987228,1,1,37,M,2
5987237,1,1,38,F,1
5987277,1,2,39,M,2
5987277,2,2,3,F,2
5987277,3,2,25,F,1
5987277,4,2,39,F,1
5987277,5,2,67,F,1
5987277,6,2,58,F,1
5987350,1,1,21,F,2
5987354,1,1,71,F,1
5987354,2,2,76,-,1
5987358,1,2,21,M,1
5987358,1,1,48,M,1
5987358,2,2,22,M,1
5987602,1,2,43,M,2
5987602,2,1,44,M,2
5987602,3,2,10,M,1
5987602,4,2,11,M,2
5987606,1,1,58,F,1
5987606,1,2,23,F,1
5987606,2,2,2,F,1
5987606,3,2,6,M,1
5987606,4,2,24,F,1
5987637,1,2,0,M,1
5987637,1,3,91,M,1
5987637,2,2,1,F,1
5987653,1,4,14,M,2
5987657,1,2,25,M,1
5987657,2,1,56,M,1
5987661,1,2,31,M,1
5987661,1,1,27,F,1
5987665,1,1,19,M,2
5987665,1,1,22,M,2
5987669,1,2,24,F,1
5987669,1,2,16,M,1
5987669,2,2,1,M,1
5987669,2,2,27,M,1
5987669,3,2,73,M,2
5987669,3,2,13,M,1
5987669,4,1,57,M,1
5987673,1,2,15,F,1
5987673,2,2,15,F,1
5987673,3,2,15,F,1
5987673,4,1,17,F,1
5987768,1,1,22,M,1
5987802,1,1,57,F,1
5987923,1,3,4,M,2
5987943,1,1,55,F,1
5987950,1,2,39,M,1
5987950,2,1,25,M,2
5987954,1,3,13,F,1
5988020,1,2,22,F,1
5988024,1,1,18,F,1
5988032,1,2,41,M,1
5988032,1,2,8,F,1
5988032,2,2,11,M,1
5988032,2,2,4,M,1
5988032,3,2,15,F,1
5988032,3,2,28,M,1
5988036,1,1,21,F,1
5988276,1,2,33,M,1
5988515,1,1,64,F,1
5988515,2,2,71,M,1
5988519,1,1,62,M,1
5988544,1,2,57,F,1
5988548,1,1,47,F,1
5988688,1,1,20,F,1
5988688,2,2,20,F,1
5990110,1,4,15,M,2
5990121,1,1,40,M,1
5990121,1,2,18,M,1
5990121,2,2,13,F,1
5990158,1,1,31,M,1
5990158,1,1,34,F,1
5990195,1,1,32,F,1
5990195,2,2,13,F,1
5990199,1,1,36,M,1
5990203,1,1,48,F,1
5990203,1,1,21,M,1
5990203,2,2,15,M,2
5990207,1,1,30,M,3
5990207,1,1,67,M,1
5990211,1,1,31,F,1
5990215,1,1,30,M,1
5990215,2,2,7,M,1
5990217,1,3,52,F,1
5990217,1,2,16,F,1
5990290,1,4,43,M,2
5990294,1,1,21,F,2
5990294,2,2,15,F,1
5990298,1,2,8,M,1
5990298,2,1,27,F,3
5990303,1,1,29,M,1
5990306,1,1,72,F,1
5990310,1,1,55,M,1
5990310,2,2,58,F,1
5990310,3,2,33,F,1
5990310,4,2,13,F,1
5990314,1,3,54,M,3
5990318,1,1,52,M,1
5990328,1,3,19,M,1
5990357,1,2,42,F,1
5990357,1,1,22,F,1
5990361,1,1,41,M,1
5990365,1,1,28,F,2
5990369,1,1,58,-,2
5990384,1,1,16,M,1
5990386,1,2,36,F,1
5990386,2,2,17,F,1
5990386,3,2,16,M,1
5990386,4,2,4,M,1
5990390,1,1,20,F,2
5990390,2,2,21,M,1
5990390,3,2,1,M,2
5990394,1,1,19,F,1
5990398,1,1,24,F,1
5990398,1,2,72,F,1
5990398,2,2,29,M,1
5990405,1,4,15,M,1
5990409,1,2,15,F,1
5990409,1,2,43,F,1
5990409,2,2,52,F,1
5990413,1,1,67,F,1
5990417,1,2,66,F,1
5990417,1,1,57,M,1
5990418,1,2,19,M,2
5990418,1,2,36,F,1
5990418,2,2,30,M,1
5990418,3,2,25,M,2
5990421,1,1,52,-,1
5990421,1,2,998,F,1
5990425,1,1,19,M,2
5990429,1,2,18,F,1
5990429,1,1,39,F,1
5990429,1,2,9,M,1
5990429,2,2,8,M,1
5990433,1,1,61,M,1
5990433,2,2,53,F,1
5990721,1,4,50,M,1
5990725,1,4,21,F,1
5990729,1,1,18,M,1
5990729,1,1,46,F,1
5990729,2,2,12,M,1
5990733,1,1,29,F,1
5990733,2,2,10,F,1
5990733,3,2,10,F,1
5990743,1,1,37,F,1
5990743,2,2,10,F,1
5990745,1,2,29,F,2
5990745,2,2,5,F,1
5990745,3,2,1,F,1
5990759,1,2,22,F,1
5990759,1,1,21,M,1
5990759,1,2,37,M,1
5990759,2,2,21,M,1
5990792,1,1,21,F,1
5990792,1,1,64,M,1
5990806,1,2,65,F,1
5990806,1,1,20,M,2
5990810,1,1,47,M,2
5990850,1,1,52,M,1
5990854,1,2,19,M,1
5990858,1,4,78,M,2
5990861,1,1,75,M,1
5990873,1,2,29,M,1
5990873,1,2,14,F,1
5990873,1,2,27,F,1
5990873,2,2,5,M,1
5990877,1,1,36,M,1
5991003,1,2,19,F,2
5991003,2,2,20,F,2
5991007,1,4,57,M,2
5991264,1,1,28,M,1
5991362,1,1,30,F,1
5991362,2,2,10,M,1
5991362,3,2,8,F,1
5991433,1,1,54,F,1
5991437,1,2,9,F,1
5991437,1,2,12,M,2
5991437,2,1,37,F,2
5991437,2,2,12,M,1
5991437,3,1,46,F,1
5991535,1,1,32,M,2
5991539,1,1,50,M,1
5991539,2,2,47,F,1
5991539,3,2,16,M,1
5991539,4,2,6,M,1
5991587,1,2,29,F,2
5991817,1,1,27,F,1
5991905,1,2,15,M,1
5991905,1,2,15,F,1
5991933,1,1,65,F,2
5991933,2,2,46,F,1
5991937,1,1,61,M,2
5991937,1,1,57,F,2
5991941,1,2,31,F,1
5991941,1,3,24,F,2
5991941,1,3,24,F,1
5992033,1,2,58,M,1
5992033,1,1,20,F,1
5992033,2,2,20,F,1
5992033,3,2,19,F,1
5992033,4,2,20,M,1
5992033,5,2,19,M,1
5992037,1,1,24,F,1
5992112,1,2,18,F,1
5992112,1,2,17,M,1
5992112,2,2,18,M,1
5992112,3,2,17,F,1
5992116,1,2,30,F,1
5992116,2,1,27,M,1
5992155,1,1,21,F,1
5992155,2,2,22,F,2
5992159,1,2,76,F,1
5992159,1,1,71,F,1
5992177,1,1,21,M,1
5992181,1,1,34,F,2
5992181,2,2,52,F,2
5992181,3,2,9,F,2
5992181,4,2,7,M,2
5992590,1,2,82,-,1
5992590,1,1,86,M,1
5992590,2,2,8,M,1
5992590,2,2,94,-,1
5992851,1,1,60,M,3
5992851,1,2,22,M,1
5992851,2,2,48,M,1
5992851,2,2,20,F,1
5992851,3,2,22,F,1
5992863,1,1,30,M,1
5992863,2,2,31,M,1
5992869,1,1,21,M,1
5992875,1,1,53,F,1
5992879,1,1,80,M,1
5992894,1,1,23,F,1
5992894,1,1,41,F,1
5992894,2,2,22,F,1
5992917,1,1,28,M,3
5992927,1,1,19,M,1
5992931,1,1,30,M,1
5992943,1,1,26,M,1
5992947,1,1,27,M,1
5992951,1,1,35,M,1
5993224,1,1,49,M,1
5993224,1,2,13,-,1
5993224,1,2,70,-,1
5993224,2,1,53,M,1
5993887,1,2,36,F,1
5994223,1,2,35,F,1
5994223,1,1,57,M,1
5994223,2,2,9,F,1
5994223,3,2,15,M,1
5994223,4,2,10,M,1
5994223,5,2,11,F,1
5994232,1,1,31,F,1
5995507,1,2,63,-,1
5995507,2,2,23,-,1
5995545,1,1,36,M,1
5995549,1,1,72,F,1
5995565,1,1,40,F,1
5995565,2,2,41,M,1
5995565,3,2,17,M,1
5995565,4,2,14,M,1
5995565,5,2,4,M,1
5995573,1,2,62,F,1
5995573,1,1,20,F,1
5995573,2,2,29,F,1
5995573,3,2,6,M,1
5995577,1,1,64,F,1
5995581,1,1,49,F,1
5995581,1,1,42,F,1
5995624,1,1,27,M,2
5995696,1,2,19,F,1
5995696,1,2,44,F,1
5995696,2,2,20,M,1
5995696,3,2,24,F,1
5995696,4,1,24,M,1
5995696,5,2,1,M,1
5995708,1,1,41,F,1
5995771,1,1,21,F,1
5995771,2,2,21,F,1
5995775,1,1,26,M,1
5995827,1,2,21,M,1
5995827,1,1,26,M,1
5995835,1,3,56,F,1
5995839,1,1,41,F,1
5995839,1,1,30,F,1
5995839,2,2,27,F,1
5996122,1,2,54,F,1
5996122,1,2,17,M,1
5996153,1,2,9,M,1
5996722,1,4,16,F,1
5996726,1,1,55,F,1
5996726,2,2,58,F,1
5996740,1,1,36,F,2
5996740,2,2,9,M,2
5996758,1,1,34,M,2
5996758,1,2,36,F,1
5996758,2,2,12,F,1
5996766,1,2,35,M,1
5996766,1,2,37,M,1
5996766,2,1,26,M,2
5996766,2,2,37,M,1
5996766,3,2,12,M,1
5996766,4,2,10,M,1
5996877,1,2,44,F,1
5996960,1,1,24,M,2
5997057,1,1,27,F,1
5997061,1,2,3,F,1
5997061,2,2,50,F,1
5997061,3,2,5,M,1
5997061,4,2,27,F,1
5997065,1,2,17,F,1
5997069,1,3,50,M,1
5997073,1,2,27,M,1
5997073,2,2,1,M,1
5997105,1,1,29,M,1
5997105,1,1,25,M,1
5997147,1,2,15,F,1
5997148,1,1,21,M,3
5997151,1,1,33,M,2
5997151,1,2,53,F,1
5997151,2,2,25,F,2
5997152,1,2,1,F,1
5997152,1,2,3,M,1
5997152,2,2,4,F,1
5997152,2,1,36,F,2
5997152,3,2,3,M,1
5997155,1,2,42,M,1
5997155,2,2,20,F,1
5997240,1,3,24,F,1
5997240,1,3,5,F,1
5997244,1,3,19,M,2
5997247,1,2,7,F,1
5997247,1,1,47,M,1
5997247,2,2,43,F,1
5997247,3,2,12,M,1
5997247,4,2,7,M,1
5997247,5,2,6,M,1
5997251,1,1,63,F,2
5997255,1,1,21,F,2
5997255,2,2,20,F,2
5997373,1,2,24,M,1
5997373,2,1,19,F,1
5997377,1,1,44,F,1
5997377,2,2,19,F,1
5997763,1,2,23,M,1
5997763,1,2,23,F,1
5997763,2,2,81,F,1
5997763,3,2,46,M,1
5997768,1,1,78,M,2
5997772,1,1,47,M,2
5997794,1,1,28,F,2
5997794,2,2,28,F,1
5997794,3,2,37,F,1
5997794,4,2,26,F,2
5997794,5,2,26,F,1
5997798,1,2,54,F,2
5998021,1,4,15,M,2
5998025,1,2,18,M,1
5998025,1,4,51,M,3
5998252,1,1,46,M,1
5998256,1,1,30,F,1
5998256,2,2,1,M,1
5998260,1,1,31,M,1
5998316,1,1,33,F,1
5998316,2,2,15,F,1
5998320,1,2,57,F,1
5998320,1,2,33,F,1
5998320,2,2,22,F,1
5998334,1,1,24,M,2
5998334,1,2,26,F,1
5998334,2,2,5,M,1
5998334,3,2,0,F,1
5998334,4,2,3,F,1
5998338,1,2,15,F,1
5998338,2,1,36,F,1
5998342,1,3,20,M,1
5998350,1,1,44,M,1
5998369,1,1,61,F,1
5998369,2,2,15,F,1
5998373,1,1,54,F,1
5998373,1,1,25,F,1
5998377,1,2,12,F,1
5998377,1,1,59,M,1
5998377,2,2,10,F,1
5998377,2,2,59,F,1
5998381,1,1,40,M,1
5998381,1,2,62,F,2
5998381,1,1,47,M,1
5998381,2,2,38,F,2
5998381,2,2,47,F,1
5998381,3,2,12,M,1
5998381,3,2,1,F,1
5998385,1,1,55,F,1
5998389,1,2,22,F,1
5998389,2,1,20,-,1
5998393,1,1,49,-,1
5998402,1,1,19,M,2
5998406,1,2,22,F,2
5998406,2,2,21,F,2
5998422,1,1,56,F,1
5998426,1,2,50,F,1
5998426,2,2,17,F,1
5998426,3,2,12,F,1
5998462,1,2,28,F,2
5998462,2,1,29,M,1
5998462,3,2,26,F,1
5998474,1,2,23,F,1
5998474,2,2,17,F,1
5998474,3,1,18,F,1
5998478,1,2,17,M,1
5998566,1,2,29,F,1
5998566,1,2,16,F,1
5998566,1,2,32,M,1
5998566,2,2,14,F,1
5998566,2,2,36,M,1
5998609,1,1,47,M,1
5998756,1,1,43,F,1
5998756,1,1,55,M,1
5998756,2,2,57,M,1
